textId,themeId,themeName,eventId,eventTitle,category,speaker,difficulty,isPool,poolIndex,text,feedback,time,budget,satisfaction,risk,compositeScore,tags,tone,setsFlags,requiresFlags
T0291,roadshow,路演前24小时,T002,演讲者腹泻——你需要替补,time_pressure,zhang_zong,2,FALSE,,接下任务，紧急排练核心要点,你花了45分钟排练了核心五张幻灯片。演讲时声音有些抖，但内容扎实。投资人给了不错的反馈——「接地气，不像CEO那么官方」。,-1,0,2,-1,0,satisfaction_boost,safe,,
T0292,roadshow,路演前24小时,T002,演讲者腹泻——你需要替补,time_pressure,zhang_zong,2,FALSE,,推荐阿哲上——他的表达比你流畅,阿哲上台讲得很流畅，但有几个业务细节他没说清楚。投资人问了几个问题他答不上来，你在台下小声提示。总算是混过去了。,0,0,1,-1,0,neutral,safe,,
T0293,roadshow,路演前24小时,T002,演讲者腹泻——你需要替补,time_pressure,zhang_zong,2,FALSE,,坚持找CEO——给他送药,你跑到药店买了肠胃药送到CEO房间。他勉强上了台——但声音虚弱，状态明显不好。路演效果打了折扣。,-1,0,-1,2,0,risk_taker,risky,,
T0294,scope_creep,客户突然加需求,T003,客户追加完需求后的连锁变化,satisfaction_mgmt,shenmi_qun,2,FALSE,,约李经理开视频会，对齐新方向,你和李经理聊了半小时，发现他只是想展示「新官上任三把火」。你巧妙地保留核心方向，表面做了些调整——他满意了，你也没有推倒重来。,-1,0,1,-1,-1,neutral,safe,,
T0295,scope_creep,客户突然加需求,T003,客户追加完需求后的连锁变化,satisfaction_mgmt,shenmi_qun,2,FALSE,,按李经理的新方向推倒重来,你推翻了三周的成果，按新方向重新做。李经理很满意——但林总看到工时成本后表情不太好看。,-2,0,1,-1,-2,time_heavy,professional,,
T0296,scope_creep,客户突然加需求,T003,客户追加完需求后的连锁变化,satisfaction_mgmt,shenmi_qun,2,FALSE,,委婉拒绝，说明前期确认的方向不可逆,你礼貌但坚定地拒绝了方向变更。李经理说「我需要再考虑一下是否继续这个项目」。空气凝固了。,0,0,-2,1,-1,satisfaction_hit,safe,,
T0297,budget_cut,项目预算被砍30%,T004,财务要求所有外部采购重新竞标,budget_conflict,caiwu_zhou,2,FALSE,,老老实实走三家比价,你花了一天完成了三份比价表。财务小周审核通过了——「流程完整，没问题」。虽然累但合规。,-2,0,0,-1,-3,time_heavy,professional,,
T0298,budget_cut,项目预算被砍30%,T004,财务要求所有外部采购重新竞标,budget_conflict,caiwu_zhou,2,FALSE,,把三笔采购合并成一笔，只走一次比价,你找了个理由把三笔采购合并了——省了两轮比价流程。财务小周说「下次不要这样」——她默许了这次但记下了风险。,-1,0,0,1,0,neutral,safe,,
T0299,budget_cut,项目预算被砍30%,T004,财务要求所有外部采购重新竞标,budget_conflict,caiwu_zhou,2,FALSE,,找已经签了长期框架协议的供应商,你翻出了之前签的框架协议——上面有固定价格条款，不需要重新比价。好在你之前有先见之明签了这些协议。,-1,-1,0,-1,-3,neutral,professional,,
T0300,budget_cut,项目预算被砍30%,T005,"林总要求的""创造性节流""",budget_conflict,lin_zong,2,FALSE,,在团队内部做一次需求优先级排序,你把所有需求按影响力和紧迫度排序，砍掉了排名最后的两项。林总看了你的排序逻辑说「这就是创造性节流」——你省了预算还得到了表扬。,-1,2,0,-1,0,budget_gain,professional,,
T0301,budget_cut,项目预算被砍30%,T005,"林总要求的""创造性节流""",budget_conflict,lin_zong,2,FALSE,,寻找免费的替代方案,你找了开源工具替代付费软件，用了免费模板替代定制设计。省了一些钱——但功能上打了不少折扣。,-2,1,0,-1,-2,time_heavy;budget_gain,professional,,
T0302,budget_cut,项目预算被砍30%,T005,"林总要求的""创造性节流""",budget_conflict,lin_zong,2,FALSE,,坦诚告诉林总：核心项目不能创造性节流,你列了一份清单说明每项支出的必要性。林总沉默了一会说「理解」——但他看你的眼神里多了一丝失望。,0,-1,-1,1,-1,neutral,safe,,
T0303,regulatory,监管问询来函,T006,监管要求补充三年前的底稿,risk_compliance,hegui_chen,2,FALSE,,翻箱倒柜找出原始底稿并重新整理,你花了整整一天在档案室翻找，终于找到了那个纸箱。底稿不完整但关键文件都在。你重新整理成册交给了监管——合规陈老师说「好在你找到了」。,-2,0,0,-2,-4,time_heavy;risk_reducer,formal,,
T0304,regulatory,监管问询来函,T006,监管要求补充三年前的底稿,risk_compliance,hegui_chen,2,FALSE,,找之前和那个PM合作过的同事拼凑信息,你联系了三位前同事，从他们的邮件和本地文件里拼凑出了部分底稿。虽然不完整但可以解释——「文档在交接中有部分遗失」。,-2,0,1,-1,-2,time_heavy,professional,,
T0305,regulatory,监管问询来函,T006,监管要求补充三年前的底稿,risk_compliance,hegui_chen,2,FALSE,,向监管说明底稿因人员离职存在缺失,你写了一封解释信。监管回了：「请尽最大努力补全，否则将视为合规缺陷。」——这条路走不通。,0,0,0,2,2,risk_taker,risky,,
T0306,supplier_chain,供应商集体掉链子,T007,"供应商跑路前推荐的""替代方案""",budget_conflict,gongying_wang,2,FALSE,,拒绝这个朋友，自己找新供应商,你不相信这个巧合。花了两天找到了完全不相关的新供应商——价格合理，质量有保障。王姐的「朋友」后来没再联系你。,-2,1,0,0,-1,time_heavy;budget_gain,professional,,
T0307,supplier_chain,供应商集体掉链子,T007,"供应商跑路前推荐的""替代方案""",budget_conflict,gongying_wang,2,FALSE,,接受但签署正式合同，加上违约条款,你接受了但加了严格的法律条款——延期交货罚款、质量不达标退款。对方犹豫了一下还是签了。你感觉这个合同以后可能真的会用到。,-1,-1,0,-1,-3,neutral,professional,,
T0308,supplier_chain,供应商集体掉链子,T007,"供应商跑路前推荐的""替代方案""",budget_conflict,gongying_wang,2,FALSE,,因为时间紧迫，直接下单,你认了这笔加价。物料按时到了——但质量比王姐的差了一截。你觉得被坑了但来不及追究了。,0,-2,0,1,-1,budget_drain,professional,,
T0309,friday_afternoon,周五下午四点整,T008,"周五下班前老板的""五分钟小事""",time_pressure,lin_zong,1,FALSE,,坐下来认真看——这明显不是五分钟,你花了两个小时认真审了合同，发现了两处关键条款有问题。林总周一早上拿到你的标注版合同后说「幸好叫你看了」——这两个问题如果没发现，损失会很大。,-2,0,1,-1,-2,time_heavy,professional,,
T0310,friday_afternoon,周五下午四点整,T008,"周五下班前老板的""五分钟小事""",time_pressure,lin_zong,1,FALSE,,快速浏览，标注最明显的问题,你花半小时扫了一遍，标注了一处明显的数字错误。周一林总问「其他部分呢？」——你只能说「看了一遍应该没问题」。你应该说「应该」的时候自己也很心虚。,-1,0,-1,1,-1,neutral,safe,,
T0311,friday_afternoon,周五下午四点整,T008,"周五下班前老板的""五分钟小事""",time_pressure,lin_zong,1,FALSE,,提议下周一早上第一时间处理,你说「周一早上第一件事就看」。林总说「行」——但你从他的语气里听出了不满意。你周末一直在想那份合同。,0,0,-1,1,0,neutral,safe,,
T0312,pre_holiday,节前最后半天,T009,节前最后两小时——全公司只有你在,time_pressure,caiwu_zhou,1,FALSE,,留下来把三份审批全部处理完,你花了两个小时处理了所有审批。假期结束后所有人正常开工——没有人知道你在背后救了他们的流程。但你心里很踏实。,-2,0,1,-1,-2,time_heavy,formal,,
T0313,pre_holiday,节前最后半天,T009,节前最后两小时——全公司只有你在,time_pressure,caiwu_zhou,1,FALSE,,处理最紧急的一份，另外两份申请延期,你处理了最紧急的那份——另外两份你发了延期申请。假期后审批人不太高兴，但还是补签了。——「下次早点」。,-1,0,-1,1,-1,neutral,safe,,
T0314,pre_holiday,节前最后半天,T009,节前最后两小时——全公司只有你在,time_pressure,caiwu_zhou,1,FALSE,,关掉OA——假期后再处理,你关掉了OA回家了。假期后三份审批都被系统自动驳回——重新走流程又花了一周。相关同事很生气。,0,0,-1,2,1,risk_taker,risky,,
T0315,new_boss,新老板到岗第一天,T010,新老板要求重做所有PPT风格,time_pressure,lin_zong,2,FALSE,,花时间做一套新模板，批量应用,你做了一个新的模板文件，把核心页面全部重做——配色、字体、图表风格都统一了。林总看了说「这个模板以后就是部门标准了」——你省了未来所有人的时间。,-2,0,1,0,-1,time_heavy,safe,,
T0316,new_boss,新老板到岗第一天,T010,新老板要求重做所有PPT风格,time_pressure,lin_zong,2,FALSE,,只换最紧急那份，其他的等更新时再说,你只换了本周要用的那份。林总后来看到其他PPT还是蓝色时皱了眉——「我不是说都换吗？」——「正在逐步替换中」你说。,-1,0,-1,-1,-3,neutral,safe,,
T0317,new_boss,新老板到岗第一天,T010,新老板要求重做所有PPT风格,time_pressure,lin_zong,2,FALSE,,建议林总先确认新风格在客户端的反馈再全面换,你建议先换一份试一试客户反应。林总想了想说「有道理」——你用一个理性的建议省了三份PPT的返工。,0,0,1,-1,0,neutral,safe,,
T0318,quarterly_review,季度考核截止日,T011,季度考核当天——你的指标全红了,satisfaction_mgmt,lin_zong,3,FALSE,,准备一份详尽的数据说明，解释每个指标背后的原因,你准备了一份分析报告——时间延迟是因为客户追加需求，预算超支是因为外部原材料涨价，满意度低是因为一次不可控的供应商失误。林总看完说「有数据支撑，我理解」。,-2,0,1,-1,-2,time_heavy,professional,,
T0319,quarterly_review,季度考核截止日,T011,季度考核当天——你的指标全红了,satisfaction_mgmt,lin_zong,3,FALSE,,坦诚承认问题，提出下季度改进计划,你没有找借口，直接甩出了下季度的改进计划——详细的、可量化的、有时间节点的。林总说「至少你有方向」——不算表扬，但你保住了信任。,-1,0,1,-1,-1,neutral,safe,,
T0320,quarterly_review,季度考核截止日,T011,季度考核当天——你的指标全红了,satisfaction_mgmt,lin_zong,3,FALSE,,强调外部不可控因素，弱化自身责任,你说了很多「不可控」——客户变、供应商坑、市场涨。林总打断你：「我听到的都是别人。你自己的问题呢？」——你的季度评级降了一档。,0,0,-2,2,0,satisfaction_hit;risk_taker,risky,,
T0321,last_workday,最后一个工作日,T012,交接文档还没写,time_pressure,shixi_xu,2,FALSE,,花完整时间写一份详尽的交接文档,你花了一整天写了份面面俱到的交接文档——每个任务的进展、联系人、历史坑点都写清楚了。小许看了一遍说「我大概懂了」。你知道「大概」远远不够——但你做了你能做的。,-2,0,2,-2,-2,time_heavy;satisfaction_boost;risk_reducer,formal,,
T0322,last_workday,最后一个工作日,T012,交接文档还没写,time_pressure,shixi_xu,2,FALSE,,列个要点清单，和小许当面逐条过一遍,你和小许坐下来，逐条讲了两个小时。她记了很多笔记。你问她懂了没——她说「懂了」。但愿如此。,-1,0,1,-1,-1,neutral,safe,,
T0323,last_workday,最后一个工作日,T012,交接文档还没写,time_pressure,shixi_xu,2,FALSE,,留个联系方式——有问题电话联系,你在白板上写了个手机号。休假的第二天，小许打了三个电话。第三天，打了两个。第四天——你干脆远程加班了。,0,0,-1,1,0,neutral,safe,,
T0324,annual_report,年报披露倒计时,T013,年报发布前夜——发现关键数据矛盾,risk_compliance,hegui_chen,3,FALSE,,逐份原始数据回溯，找到错误源头,你和团队回溯了18个月的原始数据——凌晨四点找到了错误：去年一份季度报告的小数点错位了。修正后一切吻合。你松了一口气——年报按时发了，数据是对的。,-2,0,1,-2,-3,time_heavy;risk_reducer,formal,,
T0325,annual_report,年报披露倒计时,T013,年报发布前夜——发现关键数据矛盾,risk_compliance,hegui_chen,3,FALSE,,修正今年的数据，对去年的差异加脚注说明,你修正了今年的数据，对17%的差异加了一段脚注——「基准年数据经复核存在微小口径差异」。外人看不懂，专业人士会追问——但年报按时发了。,-2,0,0,1,-1,time_heavy,professional,,
T0326,annual_report,年报披露倒计时,T013,年报发布前夜——发现关键数据矛盾,risk_compliance,hegui_chen,3,FALSE,,联系审计师紧急复核,你打了审计师的紧急电话——他们收了三倍加急费，花了四小时确认了错误源头在你这边。钱花了，结论有了，但你为此付出了远超必要的代价。,-1,-2,0,-1,-4,budget_drain,professional,,
T6000,annual_report,年报披露倒计时,X001,年报中的管理层讨论部分被退回重写,satisfaction_mgmt,lin_zong,2,TRUE,,安排正式的进度汇报会，让客户看到每一步,"汇报会让客户安心了不少。有时候他们只是需要""被看见""。",-1,0,1,-1,-1,time_heavy;risk_reducer,formal,,
T6001,annual_report,年报披露倒计时,X001,年报中的管理层讨论部分被退回重写,satisfaction_mgmt,lin_zong,1,TRUE,,请合作过的老客户帮忙说句好话,老客户的背书比自己说一百句都管用。信任是会传递的。,0,0,1,-1,0,neutral,professional,,
T6002,annual_report,年报披露倒计时,X001,年报中的管理层讨论部分被退回重写,satisfaction_mgmt,lin_zong,2,TRUE,,先答应下来，后面再想办法兑现,客户暂时满意了。但你许下的承诺像一座大山压在日程表上。,1,0,1,2,4,risk_taker;time_saver,casual,,
T6003,annual_report,年报披露倒计时,X002,审计师要求补充关联交易细节,risk_compliance,hegui_chen,3,TRUE,,逐项核查合规要求，确保每一步都经得起审计,虽然耗时，但合规陈老师点了点头——这已经是她最高级别的认可。,-2,-1,-1,-2,-6,time_heavy;risk_reducer,formal,,
T6004,annual_report,年报披露倒计时,X002,审计师要求补充关联交易细节,risk_compliance,hegui_chen,2,TRUE,,重点修改高风险条款，低风险部分做技术性表述,"合规陈老师看了说""这次聪明""——她夸人的方式总是这么含蓄。",-1,0,1,-1,-1,neutral,professional,,
